#{"t_start": 1619512427.5835776, "env_id": null}
r,l,t
-0.045167,1,8368.049793
-0.2195,2,8375.00479
-0.608667,3,8385.48679
-0.5715,3,8396.078791
-0.05,1,8400.786789
-0.047167,1,8406.740794
-1.31,4,8419.062799
-0.218333,2,8427.663794
-0.045333,1,8433.120794
-0.045,1,8438.424793
-0.606167,3,8447.831806
-0.045167,1,8453.788788
-0.218833,2,8461.923789
-0.607333,3,8472.049803
-0.218833,2,8480.267792
-0.045333,1,8485.621268
-2.3805,5,8499.797283
-0.046,1,8505.78629
-0.045333,1,8511.599293
-0.044833,1,8516.982291
-0.605,3,8527.247288
-0.044667,1,8533.096306
-1.283,4,8545.736284
-0.222,2,8553.042289
-0.047333,1,8558.24029
-1.2965,4,8570.105302
-1.294833,4,8582.565286
-0.573667,3,8593.672284
-0.045333,1,8599.63129
-0.044667,1,8605.524284
-0.606333,3,8614.533346
-0.044833,1,8619.937316
-0.218333,2,8628.522287
-0.045333,1,8634.317315
-0.044667,1,8640.262285
-0.044667,1,8646.084303
-0.605,3,8656.481286
-0.046167,1,8662.012294
-1.281,4,8675.349293
-0.048,1,8679.901291
-0.045,1,8684.952292
-0.590833,3,8694.407285
-0.219167,2,8702.539289
-0.218333,2,8710.739283
-0.218333,2,8719.357291
-0.6135,3,8729.479283
-0.045333,1,8734.033286
-0.213167,2,8741.748287
-0.6005,3,8751.469292
-0.219167,2,8759.157302
-0.044833,1,8764.469312
-0.222333,2,8771.335284
-0.214833,2,8780.046302
-0.606333,3,8790.373286
-0.047833,1,8796.430283
-0.048167,1,8802.050302
-0.045,1,8806.939283
-0.573167,3,8817.268292
-0.2185,2,8824.949283
-1.3135,4,8837.628286
-0.0475,1,8843.118287
-0.044833,1,8848.545293
-0.219,2,8857.1503
-0.219,2,8864.876294
-0.048167,1,8870.525283
-0.217,2,8878.142287
-0.046333,1,8884.076285
-0.044833,1,8889.540292
-0.220167,2,8896.816285
-0.219667,2,8905.09361
-2.387,5,8919.259652
-0.044667,1,8925.09061
-0.2195,2,8933.263607
-0.218833,2,8941.438617
-0.6065,3,8951.560607
-0.046167,1,8957.027607
-0.618667,3,8967.609607
-0.22,2,8975.26761
-0.629,3,8983.49461
-0.214333,2,8991.660645
-0.218833,2,8999.321616
-0.6095,3,9008.686607
-1.293,4,9021.275627
-0.212,2,9028.044608
-1.291667,4,9040.378617
-0.045333,1,9045.760614
-0.219833,2,9052.490612
-0.632667,3,9062.120639
-0.044667,1,9067.950611
-1.294833,4,9080.424613
-0.045167,1,9086.376615
-0.044667,1,9092.241611
-0.219167,2,9098.590628
-0.044667,1,9104.503626
-0.618333,3,9114.517607
-0.6055,3,9123.937627
-0.22,2,9130.636636
-0.216833,2,9138.326607
-2.3365,5,9151.359627
-0.045333,1,9157.294616
-0.044833,1,9162.64161
-0.610167,3,9172.891608
-0.045,1,9178.367606
-2.321,5,9193.972627
-0.044667,1,9199.794627
-0.044667,1,9205.715611
-0.213667,2,9213.465626
-1.3035,4,9225.617626
-0.045,1,9230.636611
-0.2105,2,9239.163616
-0.5875,3,9249.24561
-0.218333,2,9257.447808
-0.046667,1,9262.47061
-0.046167,1,9267.830639
-1.286833,4,9281.38961
-0.231,2,9288.782613
-0.045,1,9293.673627
-0.214,2,9300.824626
-0.044833,1,9306.191627
-0.045167,1,9312.062611
-0.608,3,9322.428611
-0.605,3,9332.232609
-0.606667,3,9342.163609
-0.2195,2,9349.889616
-0.044833,1,9355.205617
-0.218833,2,9362.924611
-1.2815,4,9375.42361
-0.046,1,9381.430613
-0.046,1,9387.533627
-0.2175,2,9395.30861
-0.045833,1,9399.885627
-0.603,3,9411.078617
-1.284167,4,9423.035626
-0.044833,1,9428.363607
-1.276333,4,9440.362617
-0.212167,2,9447.97464
-0.047167,1,9452.977607
-0.047167,1,9458.177618
-0.5805,3,9468.613606
-0.044833,1,9473.985612
-0.045333,1,9479.454627
-0.606333,3,9489.77261
-0.0475,1,9495.308607
-0.219167,2,9503.060608
-0.219667,2,9511.627611
-0.048333,1,9516.269628
-0.226,2,9524.184629
-0.2195,2,9532.299626
-0.218333,2,9540.91661
-0.044667,1,9546.821627
-0.046,1,9552.731627
-0.048167,1,9558.301628
-0.044667,1,9564.20961
-0.217667,2,9571.839627
-0.047,1,9577.35061
-0.219,2,9586.072615
-1.221,4,9598.856618
-0.045333,1,9603.297617
-0.221,2,9611.17961
-0.219667,2,9619.364619
-0.220167,2,9627.099614
-0.218833,2,9635.342617
-0.574167,3,9644.720626
-0.046333,1,9650.593611
-1.2975,4,9663.660628
-2.378333,5,9678.208607
-0.6185,3,9689.186615
-0.630333,3,9699.74161
-0.2195,2,9707.813616
-0.608,3,9718.14263
-0.219667,2,9725.85564
-0.044833,1,9731.223614
-0.2195,2,9739.434627
-0.2195,2,9747.29261
-0.607667,3,9757.040611
-1.233833,4,9769.239636
-1.294,4,9781.159627
-0.218833,2,9788.858612
-0.2195,2,9795.78961
-0.047167,1,9801.736626
-0.6,3,9812.28663
-0.046167,1,9817.743628
-1.318,4,9830.812611
-0.2195,2,9838.478609
-1.287167,4,9850.244627
-1.324833,4,9862.234606
-0.215833,2,9870.00761
-1.300167,4,9882.447617
-0.044833,1,9887.802614
-1.2975,4,9900.02361
-0.218833,2,9908.030614
-0.629167,3,9918.461637
-1.3145,4,9930.760628
-0.205167,2,9938.263626
-2.344667,5,9952.747616
-0.6045,3,9963.057611
-0.044667,1,9968.897627
-0.044667,1,9974.800611
-0.047167,1,9979.822616
-0.215167,2,9987.57661
-0.6015,3,9998.82462
-0.219833,2,10006.590611
-0.218833,2,10014.259615
-0.044667,1,10020.223815
-0.218833,2,10027.711821
-0.205167,2,10035.600818
-0.045333,1,10040.990823
-0.048167,1,10046.483823
-0.046,1,10052.428826
-1.317,4,10066.112816
-2.360667,5,10081.853825
-0.626,3,10091.065815
-1.320333,4,10104.932819
-0.6065,3,10115.78483
-0.219,2,10124.362824
-0.609833,3,10133.880815
-1.317833,4,10144.957815
-0.045333,1,10149.403821
-0.046,1,10155.232824
-1.291167,4,10168.589824
-0.219,2,10177.194818
-0.6205,3,10187.202815
-0.045333,1,10193.097816
-1.288833,4,10205.656846
-0.220167,2,10213.373818
-0.045,1,10218.544819
-0.219833,2,10226.442815
-0.204333,2,10234.589816
-1.299667,4,10246.620815
-0.218833,2,10254.724827
-0.206333,2,10262.705822
-0.608,3,10273.176829
-2.3465,5,10285.884818
-0.2195,2,10294.007825
-0.044667,1,10299.877996
-0.211833,2,10308.209999
-0.218167,2,10316.561005
-0.045,1,10322.164995
-0.046667,1,10328.224997
-0.047167,1,10334.276009
-0.597667,3,10345.303995
-1.314333,4,10356.247995
-0.589833,3,10366.528995
-1.2775,4,10379.053997
-0.597667,3,10389.477005
-0.219833,2,10396.852996
-0.606667,3,10407.127996
-0.217667,2,10415.702003
-0.044667,1,10421.622005
-1.283333,4,10433.881999
-0.0485,1,10439.063006
-0.2305,2,10446.431999
-1.2925,4,10458.530997
-0.607833,3,10469.089015
-1.300167,4,10482.382995
-0.047333,1,10487.899029
-0.2195,2,10495.170011
-0.045333,1,10499.656005
-2.366833,5,10514.312016
-0.215833,2,10521.674005
-0.218833,2,10529.812997
-0.6045,3,10540.677004
-0.0475,1,10546.121996
-0.2195,2,10554.314998
-0.046,1,10560.334998
-0.218,2,10567.485028
-0.6045,3,10577.845103
-0.044833,1,10583.265016
-0.6035,3,10593.124018
-0.044833,1,10598.539026
-1.303667,4,10611.034039
-0.603667,3,10621.193022
-0.218833,2,10629.258019
-0.2135,2,10636.939017
-0.046667,1,10642.887016
-0.219,2,10650.220037
-0.2055,2,10658.231024
-0.045333,1,10663.661018
-0.218833,2,10671.70402
-0.048167,1,10677.352025
-0.044667,1,10683.212019
-0.047,1,10688.786018
-0.2215,2,10696.197016
-0.045,1,10701.184017
-0.0455,1,10706.58702
-0.606167,3,10715.645016
-0.045333,1,10721.543026
-0.044833,1,10726.874025
-0.045,1,10731.822019
-0.044833,1,10737.257025
-0.6065,3,10748.055026
-0.044833,1,10753.464016
-0.044667,1,10759.390018
-0.608,3,10769.339018
-1.302833,4,10781.974019
-2.397667,5,10795.993109
-0.044667,1,10801.838095
-0.218833,2,10809.49709
-0.045,1,10814.860112
-0.624,3,10824.913096
-0.044667,1,10830.750372
-2.365,5,10846.09534
-1.292333,4,10857.124341
-0.208833,2,10864.290341
-0.047,1,10869.812351
-0.048167,1,10875.322341
-0.046,1,10881.193341
-0.044667,1,10886.909361
-0.627333,3,10896.79365
-0.219833,2,10904.630663
-0.2195,2,10912.430643
-1.305,4,10923.334647
-0.0455,1,10928.288657
-0.219,2,10936.470648
-0.218333,2,10944.573648
-0.601,3,10954.935653
-0.045333,1,10960.832647
-0.2215,2,10968.049649
-0.048167,1,10973.674653
-0.608167,3,10984.486651
-0.608333,3,10994.361653
-0.046833,1,10999.832645
-0.624667,3,11009.843647
-1.288,4,11022.684655
-0.219,2,11030.811651
-0.045,1,11035.722641
-0.6045,3,11046.069631
-0.046167,1,11051.514641
-0.045,1,11056.922649
-0.044667,1,11062.839639
-1.2995,4,11076.038627
-0.220167,2,11083.761649
-1.294833,4,11096.766639
-0.622667,3,11106.293644
-0.220167,2,11114.935633
-1.311667,4,11125.544629
-0.198833,2,11133.436651
-0.6325,3,11143.186631
-0.047,1,11148.685633
-0.046667,1,11154.659642
-0.044667,1,11160.482649
-0.587167,3,11170.920633
-2.3705,5,11185.217636
-0.620167,3,11195.747635
-0.218333,2,11203.725634
-0.218333,2,11211.088639
-0.631333,3,11220.898649
-0.044667,1,11226.732633
-1.332167,4,11238.895635
-0.219333,2,11246.156628
-0.2055,2,11254.208639
-0.046333,1,11260.256631
-1.313833,4,11273.091635
-0.044833,1,11278.469629
-0.218167,2,11286.474638
-0.221167,2,11293.830632
-0.219,2,11301.895652
-0.044833,1,11307.23663
-0.604333,3,11317.751536
-0.218833,2,11325.375548
-0.219833,2,11333.101546
-0.218,2,11339.895538
-0.209833,2,11348.142537
-0.046167,1,11353.582543
-0.607,3,11363.54954
-0.219,2,11372.249171
-0.623667,3,11382.40517
-0.6235,3,11392.318173
-0.218167,2,11400.132168
-0.044833,1,11405.583198
-0.046333,1,11411.502171
-0.044667,1,11417.375171
-0.220167,2,11425.140177
-0.224833,2,11432.974169
-0.044667,1,11438.852179
-0.218833,2,11446.972169
-0.044667,1,11452.749174
-0.228167,2,11460.148168
-0.218333,2,11468.470177
-0.204833,2,11475.525172
-0.044833,1,11480.938173
-0.044833,1,11486.381178
-0.621,3,11496.888189
-0.045167,1,11502.77118
-0.237667,2,11510.218172
-0.0475,1,11515.726171
-0.044833,1,11521.078178
-0.045,1,11525.959186
-0.044667,1,11531.84217
-0.217667,2,11539.99317
-1.298,4,11552.636188
-2.341667,5,11565.017174
-0.219,2,11573.566171
-0.219833,2,11580.888169
-1.292833,4,11593.331174
-0.598667,3,11602.98417
-3.817,6,11619.337184
-0.6285,3,11630.422168
-0.046,1,11636.442191
-0.628167,3,11646.158173
-0.220167,2,11653.413167
-0.047167,1,11659.485171
-0.044833,1,11664.8262
-0.216667,2,11672.383169
-0.044667,1,11678.222181
-0.204333,2,11685.935168
-1.299,4,11699.184188
-0.0455,1,11704.207169
-0.601667,3,11714.376169
-1.313833,4,11726.11117
-0.219167,2,11733.383178
-2.345667,5,11748.061178
-0.221667,2,11755.795172
-0.045,1,11761.221177
-0.2185,2,11768.430169
-0.045,1,11773.359169
-0.044667,1,11779.207201
-0.0485,1,11784.275199
-0.047167,1,11790.29517
-0.605667,3,11800.510172
-0.045,1,11805.462175
-1.272167,4,11816.883168
-0.044667,1,11822.820171
-0.046833,1,11828.323188
-0.219,2,11836.113172
-0.046,1,11842.124174
-1.296,4,11855.040176
-0.219667,2,11863.168172
-0.600333,3,11873.798177
-0.218333,2,11882.31717
-0.218333,2,11890.913175
-0.047,1,11896.289175
-0.044667,1,11902.144172
-0.2205,2,11909.061167
-0.218333,2,11917.28317
-1.299,4,11929.13817
-0.609167,3,11940.158176
-0.224167,2,11948.424172
-0.0485,1,11953.529168
-0.045333,1,11959.405201
-0.620333,3,11969.955168
-0.588,3,11980.790171
-0.044667,1,11986.743191
-0.045333,1,11992.177176
-0.218333,2,12000.736175
-0.219833,2,12008.997172
-0.628833,3,12019.558181
-0.0485,1,12024.60217
-0.047833,1,12029.6602
-0.218167,2,12037.782168
-0.208833,2,12045.881168
-0.044667,1,12051.935191
-0.219833,2,12058.822173
-1.2975,4,12071.614179
-0.044667,1,12077.670178
-1.308167,4,12090.951177
-0.044833,1,12096.377169
-0.047,1,12101.99817
-0.045,1,12107.439172
-2.370167,5,12121.053171
-0.621333,3,12130.701173
-0.606,3,12140.304168
-0.217667,2,12148.300168
-1.324833,4,12159.82217
-0.044667,1,12165.683174
-0.619,3,12175.81417
-0.044667,1,12181.68617
-1.254167,4,12193.939172
-0.218333,2,12202.61517
-0.216833,2,12210.733169
-0.209,2,12219.189168
-1.2975,4,12230.932172
-0.048167,1,12236.429176
-0.608167,3,12246.400174
-0.215833,2,12253.868171
-0.220167,2,12262.03617
-0.2155,2,12269.481181
-0.592333,3,12279.943169
-0.625833,3,12290.156184
-0.218333,2,12298.17517
-0.204833,2,12306.248169
-1.246167,4,12319.213169
-0.219833,2,12327.953188
-0.218333,2,12336.590169
-0.046167,1,12342.063176
-0.607667,3,12352.553175
-1.291,4,12365.211169
-0.220167,2,12372.958169
-0.619,3,12383.073174
-0.6065,3,12394.39817
-0.6065,3,12404.91217
-0.219833,2,12412.323173
-0.609,3,12422.872191
-0.218167,2,12431.050083
-0.046667,1,12437.01108
-0.218,2,12444.707066
-0.044833,1,12450.172062
-0.046667,1,12456.131069
-0.045333,1,12460.608073
-0.217667,2,12469.314069
-1.304667,4,12481.944071
-1.299,4,12493.758081
-1.322333,4,12506.040962
-2.381667,5,12520.627966
-1.301333,4,12532.859967
-0.2195,2,12539.968974
-0.219167,2,12547.114968
-0.044667,1,12553.061962
-0.0475,1,12558.58297
-0.044667,1,12564.451964
-0.044667,1,12570.418962
-0.044667,1,12576.291964
-0.219,2,12584.373972
-0.047333,1,12589.448982
-0.218667,2,12596.222969
-0.047,1,12601.726967
-1.274833,4,12613.959963
-0.044667,1,12619.719976
-0.607667,3,12629.972965
-0.607667,3,12640.356962
-0.047,1,12645.867977
-0.219167,2,12654.464964
-1.297167,4,12665.765982
-1.323833,4,12677.617964
-0.044667,1,12683.459983
-1.314333,4,12696.288963
-0.045,1,12701.716963
-0.046,1,12707.60897
-0.045167,1,12713.512976
-0.217667,2,12722.129962
-0.046,1,12728.040963
-0.045,1,12733.565965
-0.044667,1,12739.410962
-0.048167,1,12744.950964
-0.047333,1,12750.480969
-0.2245,2,12758.638963
-0.219167,2,12766.840967
-0.218167,2,12775.040965
-0.218333,2,12782.805975
-0.218333,2,12791.450964
-0.045333,1,12797.307969
-0.2175,2,12804.937972
-0.046667,1,12810.901964
-0.219667,2,12819.113963
-0.608,3,12829.236963
-0.217333,2,12836.775966
-0.204167,2,12844.734964
-0.616333,3,12854.934785
-0.219,2,12863.12078
-0.044667,1,12868.842788
-1.2865,4,12882.380782
-0.218333,2,12890.618787
-0.2205,2,12897.495788
-0.0485,1,12902.681779
-0.048167,1,12908.47978
-0.044667,1,12914.437798
-0.620167,3,12924.117779
-0.047833,1,12930.274788
-1.2975,4,12943.400783
-0.605,3,12952.91978
-0.045,1,12958.384801
-0.610667,3,12968.664792
-0.6,3,12979.913789
-1.3005,4,12992.026779
-0.0455,1,12997.467779
-0.047,1,13002.9178
-0.044667,1,13008.800787
-0.218333,2,13016.558785
-0.216833,2,13024.559792
-0.219,2,13033.276779
-0.6045,3,13043.957779
-0.047333,1,13048.975782
-0.044833,1,13054.312788
-0.219667,2,13062.982786
-0.608333,3,13071.973778
-0.624333,3,13082.450785
-0.212333,2,13090.003799
-0.625167,3,13101.087778
-0.045167,1,13106.949785
-0.607667,3,13117.333784
-0.220167,2,13125.847788
-0.605,3,13136.036786
-0.046167,1,13141.385916
-0.047167,1,13147.414782
-0.046833,1,13152.900785
-0.219833,2,13161.0208
-0.608167,3,13170.894799
-0.216333,2,13179.579782
-0.6035,3,13188.481782
-1.299,4,13201.084781
-0.219167,2,13208.786779
-0.218833,2,13216.837789
-0.605,3,13226.429782
-3.950333,6,13241.775782
-0.218833,2,13249.430786
-0.218167,2,13257.018789
-0.2165,2,13264.196367
-1.294833,4,13275.912368
-0.204333,2,13284.32836
-0.044667,1,13290.184367
-0.217667,2,13298.924458
-0.22,2,13305.731452
-0.5975,3,13316.00246
-0.205167,2,13324.038805
-0.204833,2,13331.503792
-0.2195,2,13338.370823
-0.218167,2,13346.580801
-1.2635,4,13360.456812
-0.045333,1,13365.844795
-0.216333,2,13373.514817
-0.218333,2,13381.712792
-0.219,2,13389.968793
-0.2195,2,13398.078849
-0.046833,1,13403.561801
-0.044667,1,13409.412814
-0.219,2,13416.121802
-0.617667,3,13426.280796
-1.314667,4,13438.235802
-0.046667,1,13444.135803
-0.2055,2,13452.585814
-0.0475,1,13458.182812
-0.605833,3,13469.122795
-0.219667,2,13477.247797
-1.289,4,13489.565812
-0.044667,1,13495.399795
-2.3905,5,13507.374804
-3.8835,6,13522.954827
-0.044833,1,13528.346828
-0.047667,1,13533.396811
-1.250833,4,13544.380816
-0.044833,1,13549.740812
-0.218333,2,13558.435827
-0.611,3,13569.193814
-0.218333,2,13577.703816
-0.624167,3,13587.804808
-0.045333,1,13593.19381
-0.203,2,13601.449817
-0.044833,1,13606.889819
-0.045333,1,13612.697827
-2.081667,5,13626.134809
-0.6045,3,13637.413816
-0.218167,2,13645.462824
-1.278,4,13657.90783
-1.283167,4,13671.351807
-0.607667,3,13681.55782
-0.6065,3,13691.359826
-0.6045,3,13701.653814
-0.046333,1,13707.595827
-0.6065,3,13718.313837
-0.044667,1,13724.077817
-0.584167,3,13734.279834
-0.2195,2,13741.657812
-1.2955,4,13755.623809
-1.291833,4,13767.85183
-0.046,1,13773.680837
-0.218833,2,13781.372827
-0.046667,1,13786.426828
-0.044667,1,13792.185828
-0.045333,1,13797.558827
-0.606167,3,13808.858817
-1.2895,4,13820.753829
-0.046167,1,13826.180837
-0.597333,3,13837.021827
-0.217667,2,13845.576827
-0.044833,1,13850.956827
-0.606167,3,13860.761827
-1.294833,4,13873.26881
-0.219,2,13880.916828
-0.218333,2,13889.616805
-0.607667,3,13899.833865
-0.219,2,13908.73485
-0.229833,2,13916.579869
-0.217667,2,13924.96486
-0.216833,2,13931.829865
-0.218333,2,13940.470853
-0.608,3,13950.198851
-0.218667,2,13957.068865
-1.343333,4,13968.589875
-0.045,1,13974.040848
-0.046667,1,13979.149865
-0.045167,1,13985.015851
-0.2195,2,13992.291865
-1.2935,4,14005.583868
-0.203667,2,14013.543854
-0.219,2,14022.085864
-0.046667,1,14028.123847
-0.047333,1,14033.155845
-0.045167,1,14039.020855
-0.213,2,14046.225847
-0.219667,2,14054.328112
-0.595333,3,14064.845116
-0.217667,2,14072.571028
-0.219,2,14080.77003
-0.219667,2,14088.882013
-0.0455,1,14093.96401
-0.220167,2,14101.184014
-0.6285,3,14112.172016
-0.045833,1,14117.123012
-0.205,2,14125.566017
-0.228,2,14132.412014
-1.297167,4,14145.118013
-0.607667,3,14155.78103
-0.046667,1,14160.625007
-0.044667,1,14166.484508
-0.623667,3,14176.974508
-0.2195,2,14185.105514
-0.605,3,14195.989514
-0.602,3,14206.36351
-0.218833,2,14213.948516
-0.048167,1,14219.487518
-0.047,1,14224.960508
-0.045167,1,14230.769514
-0.219833,2,14238.39251
-0.044667,1,14244.249508
-2.371,5,14258.547508
-1.2475,4,14270.996514
-0.604667,3,14281.23674
-1.299167,4,14293.371508
-0.218833,2,14300.983508
-0.219,2,14309.54151
-0.219667,2,14317.872509
-0.044667,1,14323.693509
-1.267,4,14336.844525
-0.218333,2,14344.220527
-0.218333,2,14352.822526
-0.219833,2,14360.493508
-0.046,1,14366.520508
-0.219667,2,14375.173508
-0.219,2,14383.715505
-0.044667,1,14389.622525
-1.298333,4,14403.032514
-1.297,4,14416.718516
-1.291833,4,14428.886517
-1.281333,4,14442.665511
-0.605,3,14452.644505
-0.217,2,14460.802429
-0.633,3,14471.531449
-0.044833,1,14476.891431
-0.6035,3,14487.50043
-0.204333,2,14496.166433
-1.283667,4,14509.200503
-0.219,2,14517.307503
-1.292833,4,14528.234502
-0.218333,2,14536.847485
-0.2195,2,14544.146504
-0.044667,1,14550.074486
-0.044667,1,14555.871493
-0.603,3,14564.530486
-0.045167,1,14570.466486
-0.6115,3,14581.113497
-0.608,3,14591.474502
-0.044667,1,14597.282486
-1.288333,4,14610.139492
-0.220333,2,14617.909486
-0.607667,3,14628.118492
-0.218333,2,14636.669504
-0.6285,3,14647.693486
-0.218833,2,14655.718486
-0.044667,1,14661.497502
-0.045333,1,14667.438485
-2.371,5,14683.770689
-0.046,1,14689.688485
-0.219,2,14697.329501
-0.045333,1,14701.761485
-0.045,1,14707.123498
-0.219,2,14714.512488
-0.044833,1,14719.791487
-0.205,2,14727.863488
-0.607167,3,14738.898492
-0.220167,2,14747.050495
-1.296167,4,14759.175491
-0.219167,2,14767.784486
-0.220167,2,14775.547487
-0.2265,2,14783.345499
-0.198333,2,14791.272497
-0.045167,1,14797.119495
-0.044667,1,14803.066485
-0.219,2,14811.893486
-0.217,2,14819.522486
-0.227167,2,14826.921502
-0.045167,1,14832.72749
-0.218333,2,14840.450736
-1.224333,4,14852.044491
-0.605,3,14862.07649
-0.624,3,14872.201482
-0.203,2,14879.738492
-0.044667,1,14885.545502
-0.205,2,14893.557488
-1.299,4,14907.028513
-0.6045,3,14917.654492
-0.045333,1,14923.104482
-0.044667,1,14928.784503
-0.044667,1,14934.549486
-0.044667,1,14940.332502
-0.045333,1,14946.187505
-0.044833,1,14951.563484
-0.220167,2,14958.750482
-0.044667,1,14964.647486
-0.218833,2,14972.778489
-0.044667,1,14978.626484
-0.607667,3,14988.568511
-0.045,1,14993.966485
-0.045167,1,14999.832486
-0.044667,1,15005.653502
-0.604333,3,15015.993487
-0.605167,3,15027.213492
-0.219,2,15035.346491
-0.218167,2,15043.484487
-0.607667,3,15053.908483
-0.045,1,15059.313488
-0.216833,2,15067.892492
-0.2195,2,15075.130494
-0.044833,1,15080.473492
-0.217667,2,15087.259485
-0.046,1,15093.277485
-0.209333,2,15101.281493
-1.292833,4,15112.835505
-0.047167,1,15118.878492
-0.044833,1,15124.249491
-0.044833,1,15129.612503
-0.226833,2,15137.493486
-0.219,2,15146.111486
-0.045,1,15150.889482
-0.205,2,15158.546487
-0.046,1,15164.485482
-0.045,1,15169.877505
-1.2655,4,15181.618512
-0.6045,3,15192.3455
-0.045,1,15197.293504
-0.6065,3,15207.715503
-0.204333,2,15216.141486
-0.046,1,15221.936483
-0.204833,2,15229.964485
-1.299333,4,15241.260512
-0.044667,1,15247.101486
-0.199833,2,15255.579492
-0.630167,3,15265.285521
-0.218333,2,15273.456486
-0.217,2,15281.25772
-0.217333,2,15288.488725
-0.044833,1,15293.895722
-0.576667,3,15303.64372
-0.625667,3,15312.727717
-0.219667,2,15320.498718
-1.286167,4,15332.356716
-1.276167,4,15344.89172
-0.607667,3,15355.64872
-0.610167,3,15364.311738
-1.2975,4,15376.892718
-0.0485,1,15382.009736
-0.218833,2,15390.133722
-0.603,3,15400.564718
-1.297167,4,15413.523726
-1.297167,4,15425.205726
-0.045,1,15430.196728
-0.047,1,15435.682718
-0.046167,1,15441.198717
-0.2195,2,15449.427726
-0.5835,3,15459.72872
-0.198333,2,15468.215718
-0.047167,1,15474.304718
-0.219667,2,15481.629716
-0.045,1,15487.101718
-0.592167,3,15496.123719
-0.219167,2,15503.344718
-0.045167,1,15509.220728
-0.218333,2,15517.917717
-0.5705,3,15528.723718
-0.047833,1,15533.757729
-0.044667,1,15539.596722
-0.045333,1,15544.998716
-1.296,4,15556.904722
-1.318667,4,15568.769746
-0.219833,2,15575.568727
-0.047,1,15581.074721
-0.044833,1,15586.55572
-0.219667,2,15594.413721
-0.046667,1,15600.347726
-0.606333,3,15611.575718
-0.045167,1,15617.48572
-0.608,3,15626.792737
-2.3635,5,15641.310717
-0.217833,2,15649.524716
-0.602167,3,15659.454716
-0.044833,1,15664.858725
-0.609167,3,15676.164716
-1.286333,4,15689.375726
-0.231833,2,15696.354726
-0.203667,2,15704.300736
-0.045333,1,15710.274724
-0.044833,1,15715.627728
-0.2195,2,15723.823724
-0.2195,2,15731.985723
-1.320333,4,15743.983719
-1.295167,4,15756.431726
-0.586667,3,15767.289717
-0.219667,2,15775.170727
-0.046667,1,15781.155726
-1.294833,4,15793.403719
-2.373167,5,15809.099835
-0.220833,2,15816.939835
-0.044667,1,15822.672829
-0.217,2,15830.712854
-1.3055,4,15843.774826
-0.2095,2,15852.494834
-0.044667,1,15858.327834
-0.199667,2,15866.567824
-0.0475,1,15872.042854
-0.047333,1,15877.585827
-0.044667,1,15883.504827
-0.608,3,15891.923829
-0.045,1,15897.401072
-0.22,2,15905.275063
-0.045333,1,15910.658059
-0.217667,2,15918.414055
-0.6065,3,15929.613059
-0.229833,2,15937.40406
-1.345667,4,15948.552056
-0.6065,3,15959.252058
-1.302,4,15971.361057
-0.217333,2,15978.029054
-0.219167,2,15985.387056
-0.219,2,15993.584085
-0.044833,1,15998.982055
-0.218333,2,16006.726061
-0.219667,2,16014.956063
-0.619833,3,16025.538244
-0.044833,1,16030.914055
-0.044833,1,16036.252057
-0.044667,1,16042.106051
-0.044667,1,16048.044054
-0.045,1,16053.030054
-0.044667,1,16058.884056
-2.37,5,16073.422055
-0.219,2,16081.625074
-0.2195,2,16089.196058
-0.626833,3,16098.359055
-0.2195,2,16106.532063
-0.045167,1,16112.370056
-1.2975,4,16125.752072
-1.295333,4,16137.679062
-0.2195,2,16144.569061
-0.045,1,16150.006055
-0.6035,3,16159.822062
-0.218833,2,16167.976055
-0.218333,2,16175.582085
-1.298667,4,16186.707058
-0.608167,3,16197.074053
-0.2115,2,16205.789063
-0.599167,3,16216.557063
-0.219667,2,16224.675074
-0.216667,2,16231.285984
-0.217667,2,16239.48198
-0.607,3,16249.854997
-0.220333,2,16258.484027
-0.219167,2,16266.148
-1.235833,4,16278.324988
-0.219667,2,16286.42801
-0.606,3,16296.044983
-1.299833,4,16309.224994
-0.219667,2,16317.598983
-0.046167,1,16323.085001
-0.046,1,16329.043984
-0.209,2,16336.849984
-0.219,2,16345.493009
-0.046667,1,16351.443991
-0.601,3,16362.327989
-0.2205,2,16369.571002
-0.045167,1,16375.399983
-0.218833,2,16383.517984
-0.217667,2,16391.547986
-0.606333,3,16401.49598
-0.606167,3,16411.909994
-0.218833,2,16420.092969
-0.625833,3,16430.334961
-0.046,1,16436.264981
-0.218333,2,16444.401971
-0.219167,2,16452.935961
-0.6035,3,16463.844955
-0.044667,1,16469.609955
-2.377667,5,16483.670979
-0.6045,3,16494.077959
-1.276333,4,16506.395951
-0.045,1,16511.290962
-1.3085,4,16523.933969
-0.619833,3,16534.439963
-0.046,1,16540.438962
-0.6285,3,16551.409961
-0.608,3,16561.876959
-0.044667,1,16567.809953
-0.2195,2,16575.940959
-0.044667,1,16581.716969
-0.607667,3,16592.051953
-0.218833,2,16600.035972
-0.0485,1,16605.106961
-0.611,3,16616.39796
-0.219167,2,16623.987949
-0.046667,1,16628.950959
-1.292167,4,16641.724951
-0.218833,2,16649.41696
-0.629833,3,16659.553964
-0.628833,3,16670.077961
-0.618333,3,16680.49597
-0.218333,2,16689.145953
-0.218333,2,16696.90397
-0.218833,2,16704.620961
-0.607667,3,16714.966971
-1.291833,4,16728.823971
-0.6065,3,16739.175971
-0.220167,2,16746.926982
-0.046833,1,16752.32896
-0.607667,3,16762.68697
